kind,panel,detector,paper_strength_policy,attack_strength_selected,attack_strength_selected_is_applicable,budget_target_paper,budget_nominal_selected,matched_mode,matched_budget_band,matched_tol_budget,tiw_cap,matched_tol_tiw,years_eval_median,target_count_nearest,count_band_width,implied_rate_nearest,n_trials_total,n_trials_budget_in_band,n_trials_joint_in_band,n_trials_primary,coverage_budget,coverage_joint,coverage_primary,primary_status,n_trials,detect_rate,detect_rate_null,uplift_detect_rate,event_success_rate,event_timely_sla_rate,event_anywarn_success_rate,event_anywarn_timely_sla_rate,event_preexisting_warning_rate,contract_pass_full_rate,contract_pass_full_anywarn_rate,event_sla_months,median_delay,median_delay_null,delay_p50,delay_p90,delay_null_p50,delay_null_p90,event_delay_p50,event_delay_p90,event_time_to_trigger_p50,event_time_to_trigger_p90,median_delay_uncens,median_delay_null_uncens,mean_false_alarm_months_per_year,mean_false_alert_events_per_year,mean_time_in_warning,mean_p_star,mean_effect_size,mean_fae_null,mean_tiw_null,mean_cad_win,mean_cad_post,mean_dtiw_win,mean_abs_dtiw_win,mean_dtiw_post,nc2_p0,p_hat,p_binom,nc2_pass,nc2_alpha
corr_mix,all_only,T2,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,cusum_factor_cov_lrt,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,80,0,80,1.0,0.0,1.0,OK,80.0,0.55,0.55,0.0,0.75,0.4625,0.75,0.4625,0.25,0.0,0.0,1.0,5.0,5.0,5.0,6.0,5.0,6.0,2.0,6.0,5.0,6.0,2.0,2.0,3.496551724137931,0.9543103448275861,0.29137931034482756,,0.32033419404596924,0.9543103448275861,0.29137931034482756,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.5461606219703808,0.0,0.05
corr_mix,all_only,ewma_factor_cov_lrt,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,factor_cov_change,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,factor_cov_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,67,10,67,0.8375,0.125,0.8375,OK,67.0,0.1044776119402985,0.1044776119402985,0.0,0.14925373134328357,0.08955223880597014,0.14925373134328357,0.08955223880597014,0.04477611940298507,0.08955223880597014,0.08955223880597014,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.1430777148739066,0.8275862068965518,0.17858980957282558,0.0017667702842446864,0.0376154039958023,0.8275862068965518,0.17858980957282558,0.0,0.0,0.0,0.0,0.0,0.1044776119402985,0.1044776119402985,0.5585669729159958,0.0,0.05
corr_mix,all_only,factor_cov_lrt,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,56,56,56,0.7,0.7,0.7,OK,56.0,0.05357142857142857,0.05357142857142857,0.0,0.14285714285714285,0.08928571428571429,0.14285714285714285,0.08928571428571429,0.08928571428571429,0.08928571428571429,0.08928571428571429,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,1.6145320197044335,0.8275862068965517,0.13454433497536947,0.04333687118883528,0.15918625319458757,0.8275862068965517,0.13454433497536947,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.05357142857142857,0.5829874505201976,0.0,0.05
corr_mix,all_only,factor_cov_lrt_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,57,57,57,0.7125,0.7125,0.7125,OK,57.0,0.03508771929824561,0.03508771929824561,0.0,0.12280701754385964,0.08771929824561403,0.12280701754385964,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.08771929824561403,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,1.6297640653357532,0.8275862068965518,0.1358136721113128,0.04497001038309266,-0.026761938491859746,0.8275862068965518,0.1358136721113128,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.03508771929824561,0.5988280652586488,0.0,0.05
corr_mix,all_only,fused_fisher,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,fused_fisher_lrt_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,fused_sp,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,fused_sp_lrt_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,max_abs,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,59,15,59,0.7375,0.1875,0.7375,OK,59.0,0.15254237288135594,0.15254237288135594,0.0,0.3050847457627119,0.2033898305084746,0.3050847457627119,0.2033898305084746,0.15254237288135594,0.15254237288135594,0.15254237288135594,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0759789596727067,0.8275862068965519,0.1729982466393922,0.00011849102014606121,-0.026369412401493566,0.8275862068965519,0.1729982466393922,0.0,0.0,0.0,0.0,0.0,0.15254237288135594,0.15254237288135594,0.5553776772919141,0.0,0.05
corr_mix,all_only,pc_t2,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,res_energy,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,stale,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,55,55,55,0.6875,0.6875,0.6875,OK,55.0,0.10909090909090909,0.10909090909090909,0.0,0.18181818181818182,0.10909090909090909,0.18181818181818182,0.10909090909090909,0.07272727272727272,0.10909090909090909,0.10909090909090909,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.5,1.7191222570532916,0.8275862068965522,0.14326018808777427,0.21560422712700347,0.4818181818181818,0.8275862068965522,0.14326018808777427,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.10909090909090909,0.5636603001192361,0.0,0.05
corr_mix,full,T2,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,65,11,65,0.8125,0.1375,0.8125,OK,65.0,0.1076923076923077,0.1076923076923077,0.0,0.18461538461538463,0.12307692307692308,0.18461538461538463,0.12307692307692308,0.07692307692307693,0.1076923076923077,0.1076923076923077,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.1071618037135282,0.8275862068965517,0.17559681697612733,0.0028383888060781975,0.30642695458958424,0.8275862068965517,0.17745358090185678,0.0,0.0,0.0,0.0,0.0,0.1076923076923077,0.1076923076923077,0.5588387682509983,0.0,0.05
corr_mix,full,cusum_factor_cov_lrt,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,80,0,80,1.0,0.0,1.0,OK,80.0,0.5625,0.5625,0.0,0.725,0.4,0.725,0.4,0.1625,0.0,0.0,1.0,4.0,4.0,4.0,6.0,4.0,6.0,3.0,6.0,4.0,6.0,2.0,2.0,3.0517241379310347,1.114655172413793,0.2543103448275862,,0.3262847681208715,1.1120689655172413,0.25323275862068967,0.035416666666666666,0.03797468354430379,0.035416666666666666,0.035416666666666666,0.02953586497890296,0.5625,0.5625,0.5466607968844952,0.0,0.05
corr_mix,full,ewma_factor_cov_lrt,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,full,factor_cov_change,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,full,factor_cov_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,full,factor_cov_lrt,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,full,factor_cov_lrt_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,51,51,51,0.6375,0.6375,0.6375,OK,51.0,0.8431372549019608,1.0,-0.1568627450980392,0.8431372549019608,0.23529411764705882,0.8431372549019608,0.23529411764705882,0.0,0.0196078431372549,0.0196078431372549,1.0,3.0,3.0,3.0,6.0,3.0,4.0,3.0,6.0,3.0,6.0,2.0,3.0,1.2210953346855982,1.2210953346855982,0.1017579445571332,0.08406642942120604,0.062621652385744,1.2332657200811357,0.10277214334009468,0.029411764705882353,0.0130718954248366,-0.029411764705882353,0.029411764705882353,0.0130718954248366,1.0,0.8431372549019608,1.0,0.0,0.05
corr_mix,full,fused_fisher,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,full,fused_fisher_lrt_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,full,fused_sp,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,56,5,56,0.7,0.0625,0.7,OK,56.0,0.07142857142857142,0.07142857142857142,0.0,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.08928571428571429,0.08928571428571429,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,2.179802955665025,0.8275862068965517,0.18165024630541873,0.0003158748983815004,-0.23401660663478077,0.8275862068965517,0.18165024630541873,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.5737921635801688,0.0,0.05
corr_mix,full,fused_sp_lrt_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,56,5,56,0.7,0.0625,0.7,OK,56.0,0.07142857142857142,0.07142857142857142,0.0,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.08928571428571429,0.08928571428571429,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,2.179802955665025,0.8275862068965517,0.18165024630541873,0.00037132016783879767,-0.26298975574570027,0.8275862068965517,0.18165024630541873,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.5737921635801688,0.0,0.05
